id,Mã xã,Tên xã,Mã huyện
4943,19561,Xã Hướng Hiệp,467
4944,19564,Xã Đakrông,467
4945,19570,Xã Ba Lòng,467
4946,19576,Xã Ba Nang,467
4947,19579,Xã Tà Long,467
4948,19582,Xã Húc Nghì,467
4949,19585,Xã A Vao,467
4950,19588,Xã Tà Rụt,467
4951,19591,Xã A Bung,467
4952,19594,Xã A Ngo,467
4953,19597,Thị trấn Cam Lộ,468
4954,19600,Xã Cam Tuyền,468
4955,19612,Xã Cam Thành,468
4956,19615,Xã Cam Hiếu,468
4957,19618,Xã Cam Chính,468
4958,19621,Xã Cam Nghĩa,468
4959,19624,Thị Trấn Ái Tử,469
4960,19627,Xã Triệu An,469
4961,19630,Xã Triệu Vân,469
4962,19633,Xã Triệu Phước,469
4963,19636,Xã Triệu Độ,469
4964,19639,Xã Triệu Trạch,469
4965,19642,Xã Triệu Thuận,469
4966,19645,Xã Triệu Đại,469
4967,19648,Xã Triệu Hòa,469
4968,19651,Xã Triệu Lăng,469
4969,19654,Xã Triệu Sơn,469
4970,19657,Xã Triệu Long,469
4971,19660,Xã Triệu Tài,469
4972,19666,Xã Triệu Trung,469
4973,19669,Xã Triệu Ái,469
4974,19672,Xã Triệu Thượng,469
4975,19675,Xã Triệu Giang,469
4976,19681,Thị trấn Diên Sanh,470
4977,19687,Xã Hải Ba,470
4978,19693,Xã Hải Quy,470
4979,19696,Xã Hải Quế,470
4980,19711,Xã Hải Dương,470
4981,19714,Xã Hải Định,470
4982,19717,Xã Hải Lâm,470
4983,19729,Xã Hải Trường,470
4984,19738,Xã Hải Chánh,470
4985,19741,Xã Hải Khê,470
4986,19744,Phường Phú Thuận,474
4987,19747,Phường Phú Bình,474
4988,19750,Phường Tây Lộc,474
4989,19753,Phường Thuận Lộc,474
4990,19756,Phường Phú Hiệp,474
4991,19759,Phường Phú Hậu,474
4992,19762,Phường Thuận Hòa,474
4993,19765,Phường Thuận Thành,474
4994,19768,Phường Phú Hòa,474
4995,19771,Phường Phú Cát,474
4996,19774,Phường Kim Long,474
4997,19777,Phường Vĩ Dạ,474
4998,19780,Phường Phường Đúc,474
4999,19783,Phường Vĩnh Ninh,474
5000,19786,Phường Phú Hội,474
5001,19789,Phường Phú Nhuận,474
5002,19792,Phường Xuân Phú,474
5003,19795,Phường Trường An,474
5004,19798,Phường Phước Vĩnh,474
5005,19801,Phường An Cựu,474
5006,19803,Phường An Hòa,474
5007,19804,Phường Hương Sơ,474
5008,19807,Phường Thuỷ Biều,474
5009,19810,Phường Hương Long,474
5010,19813,Phường Thuỷ Xuân,474
5011,19815,Phường An Đông,474
5012,19816,Phường An Tây,474
5013,19819,Thị trấn Phong Điền,476
5014,19822,Xã Điền Hương,476
5015,19825,Xã Điền Môn,476
5016,19828,Xã Điền Lộc,476
5017,19834,Xã Điền Hòa,476
5018,19837,Xã Phong Chương,476
5019,19840,Xã Phong Hải,476
5020,19843,Xã Điền Hải,476
5021,19846,Xã Phong Hòa,476
5022,19849,Xã Phong Thu,476
5023,19852,Xã Phong Hiền,476
5024,19855,Xã Phong Mỹ,476
5025,19858,Xã Phong An,476
5026,19861,Xã Phong Xuân,476
5027,19864,Xã Phong Sơn,476
5028,19867,Thị trấn Sịa,477
5029,19873,Xã Quảng Ngạn,477
5030,19876,Xã Quảng Lợi,477
5031,19879,Xã Quảng Công,477
5032,19882,Xã Quảng Phước,477
5033,19885,Xã Quảng Vinh,477
5034,19894,Xã Quảng Thọ,477
5035,19900,Thị trấn Thuận An,478
5036,19903,Xã Phú Thuận,478
5037,19906,Xã Phú Dương,478
5038,19909,Xã Phú Mậu,478
5039,19912,Xã Phú An,478
5040,19915,Xã Phú Hải,478
5041,19921,Xã Phú Diên,478
5042,19933,Xã Phú Hồ,478
5043,19936,Xã Vinh Xuân,478
5044,19942,Thị trấn Phú Đa,478
5045,19945,Xã Vinh Thanh,478
5046,19948,Xã Vinh An,478
5047,19954,Xã Vinh Thái,478
5048,19957,Xã Vinh Hà,478
5049,19960,Phường Phú Bài,479
5050,19963,Xã Thủy Vân,479
5051,19966,Xã Thủy Thanh,479
5052,19969,Phường Thủy Dương,479
5053,19972,Phường Thủy Phương,479
5054,19975,Phường Thủy Châu,479
5055,19978,Phường Thủy Lương,479
5056,19981,Xã Thủy Bằng,479
5057,19984,Xã Thủy Tân,479
5058,19987,Xã Thủy Phù,479
5059,19993,Xã Dương Hòa,479
5060,19996,Phường Tứ Hạ,480
5061,20002,Xã Hương Phong,480
5062,20005,Xã Hương Toàn,480
5063,20008,Phường Hương Vân,480
5064,20011,Phường Hương Văn,480
5065,20014,Xã Hương Vinh,480
5066,20017,Phường Hương Xuân,480
5067,20020,Phường Hương Chữ,480
5068,20023,Phường Hương An,480
5069,20029,Phường Hương Hồ,480
5070,20032,Xã Hương Thọ,480
5071,20035,Xã Bình Điền,480
5072,20044,Thị trấn A Lưới,481
5073,20050,Xã Hồng Hạ,481
5074,20053,Xã Hồng Kim,481
5075,20056,Xã Hồng Trung,481
5076,20059,Xã Hương Nguyên,481
5077,20065,Xã Hồng Bắc,481
5078,20083,Xã Nhâm,481
5079,20086,Xã Hồng Thượng,481
5080,20095,Xã A Roằng,481
5081,20101,Xã A Đớt,481
5082,20107,Thị trấn Phú Lộc,482
5083,20110,Thị trấn Lăng Cô,482
5084,20113,Xã Vinh Mỹ,482
5085,20116,Xã Vinh Hưng,482
5086,20122,Xã Vinh Giang,482
5087,20125,Xã Vinh Hiền,482
5088,20128,Xã Lộc Bổn,482
5089,20134,Xã Lộc Bình,482
5090,20137,Xã Lộc Vĩnh,482
5091,20143,Xã Lộc Điền,482
5092,20149,Xã Lộc Trì,482
5093,20152,Xã Lộc Tiến,482
5094,20155,Xã Lộc Hòa,482
5095,20161,Thị trấn Khe Tre,483
5096,20164,Xã Hương Phú,483
5097,20170,Xã Hương Lộc,483
5098,20173,Xã Thượng Quảng,483
5099,20182,Xã Hương Hữu,483
5100,20185,Xã Thượng Lộ,483
5101,20191,Xã Thượng Nhật,483
5102,20194,Phường Hòa Hiệp Bắc,490
5103,20195,Phường Hòa Hiệp Nam,490
5104,20197,Phường Hòa Khánh Bắc,490
5105,20198,Phường Hòa Khánh Nam,490
5106,20200,Phường Hòa Minh,490
5107,20203,Phường Tam Thuận,491
5108,20206,Phường Thanh Khê Tây,491
5109,20207,Phường Thanh Khê Đông,491
5110,20209,Phường Xuân Hà,491
5111,20212,Phường Tân Chính,491
5112,20215,Phường Chính Gián,491
5113,20218,Phường Vĩnh Trung,491
5114,20221,Phường Thạc Gián,491
5115,20224,Phường An Khê,491
5116,20225,Phường Hòa Khê,491
5117,20230,Phường Thuận Phước,492
5118,20233,Phường Thạch Thang,492
5119,20236,Phường Hải Châu  I,492
5120,20239,Phường Hải Châu II,492
5121,20242,Phường Phước Ninh,492
5122,20245,Phường Hòa Thuận Tây,492
5123,20246,Phường Hòa Thuận Đông,492
5124,20248,Phường Nam Dương,492
5125,20251,Phường Bình Hiên,492
5126,20254,Phường Bình Thuận,492
5127,20257,Phường Hòa Cường Bắc,492
5128,20258,Phường Hòa Cường Nam,492
5129,20263,Phường Thọ Quang,493
5130,20266,Phường Nại Hiên Đông,493
5131,20269,Phường Mân Thái,493
5132,20272,Phường An Hải Bắc,493
5133,20275,Phường Phước Mỹ,493
5134,20278,Phường An Hải Tây,493
5135,20281,Phường An Hải Đông,493
5136,20284,Phường Mỹ An,494
5137,20285,Phường Khuê Mỹ,494
5138,20287,Phường Hòa Quý,494
5139,20290,Phường Hòa Hải,494
5140,20260,Phường Khuê Trung,495
5141,20305,Phường Hòa Phát,495
5142,20306,Phường Hòa An,495
5143,20311,Phường Hòa Thọ Tây,495
5144,20312,Phường Hòa Thọ Đông,495
5145,20314,Phường Hòa Xuân,495
5146,20293,Xã Hòa Bắc,497
5147,20296,Xã Hòa Liên,497
5148,20299,Xã Hòa Ninh,497
5149,20308,Xã Hòa Nhơn,497
5150,20323,Xã Hòa Châu,497
5151,20329,Xã Hòa Phước,497
5152,20332,Xã Hòa Khương,497
5153,20335,Phường Tân Thạnh,502
5154,20338,Phường Phước Hòa,502
5155,20341,Phường An Mỹ,502
5156,20344,Phường Hòa Hương,502
5157,20347,Phường An Xuân,502
5158,20350,Phường An Sơn,502
5159,20353,Phường Trường Xuân,502
5160,20356,Phường An Phú,502
5161,20362,Xã Tam Thăng,502
5162,20371,Xã Tam Phú,502
5163,20375,Phường Hòa Thuận,502
5164,20389,Xã Tam Ngọc,502
5165,20398,Phường Minh An,503
5166,20404,Phường Cẩm Phô,503
5167,20407,Phường Thanh Hà,503
5168,20410,Phường Sơn Phong,503
5169,20413,Phường Cẩm Châu,503
5170,20416,Phường Cửa Đại,503
5171,20419,Phường Cẩm An,503
5172,20425,Xã Cẩm Kim,503
5173,20428,Phường Cẩm Nam,503
5174,20431,Xã Cẩm Thanh,503
5175,20437,Xã Ch'ơm,504
5176,20440,Xã Ga Ri,504
5177,20443,Xã A Xan,504
5178,20446,Xã Tr'Hy,504
5179,20449,Xã Lăng,504
5180,20452,Xã A Nông,504
5181,20455,Xã A Tiêng,504
5182,20458,Xã Bha Lê,504
5183,20461,Xã A Vương,504
5184,20464,Xã Dang,504
5185,20467,Thị trấn P Rao,505
5186,20470,Xã Tà Lu,505
5187,20473,Xã Sông Kôn,505
5188,20476,Xã Jơ Ngây,505
5189,20479,Xã A Ting,505
5190,20482,Xã  Tư,505
5191,20485,Xã Ba,505
5192,20488,Xã A Rooi,505
5193,20491,Xã Za Hung,505
5194,20494,Xã Mà Cooi,505
5195,20497,Xã Ka Dăng,505
5196,20500,Thị Trấn Ái Nghĩa,506
5197,20506,Xã Đại Lãnh,506
5198,20512,Xã Đại Hồng,506
5199,20518,Xã Đại Quang,506
5200,20521,Xã Đại Nghĩa,506
5201,20524,Xã Đại Hiệp,506
5202,20527,Xã Đại Thạnh,506
5203,20530,Xã Đại Chánh,506
5204,20533,Xã Đại Tân,506
5205,20536,Xã Đại Phong,506
5206,20548,Xã Đại Hòa,506
5207,20551,Phường Vĩnh Điện,507
5208,20554,Xã Điện Tiến,507
5209,20557,Xã Điện Hòa,507
5210,20560,Xã Điện Thắng Bắc,507
5211,20561,Xã Điện Thắng Trung,507
5212,20562,Xã Điện Thắng Nam,507
5213,20563,Phường Điện Ngọc,507
5214,20566,Xã Điện Hồng,507
5215,20569,Xã Điện Thọ,507
5216,20572,Xã Điện Phước,507
5217,20575,Phường Điện An,507
5218,20578,Phường Điện Nam Bắc,507
5219,20579,Phường Điện Nam Trung,507
5220,20580,Phường Điện Nam Đông,507
5221,20581,Phường Điện Dương,507
5222,20584,Xã Điện Quang,507
5223,20587,Xã Điện Trung,507
5224,20590,Xã Điện Phong,507
5225,20593,Xã Điện Minh,507
5226,20596,Xã Điện Phương,507
5227,20599,Thị trấn Nam Phước,508
5228,20602,Xã Duy Thu,508
5229,20605,Xã Duy Phú,508
5230,20608,Xã Duy Tân,508
5231,20611,Xã Duy Hòa,508
5232,20614,Xã Duy Châu,508
5233,20617,Xã Duy Trinh,508
5234,20620,Xã Duy Sơn,508
5235,20623,Xã Duy Trung,508
5236,20626,Xã Duy Phước,508
5237,20629,Xã Duy Thành,508
5238,20632,Xã Duy Vinh,508
5239,20635,Xã Duy Nghĩa,508
5240,20638,Xã Duy Hải,508
5241,20641,Thị trấn Đông Phú,509
5242,20644,Xã Quế Xuân 1,509
5243,20647,Xã Quế Xuân 2,509
5244,20650,Xã Quế Phú,509
5245,20651,Xã Hương An,509
5246,20659,Xã Quế Hiệp,509
5247,20662,Xã Quế Thuận,509
5248,20665,Xã Phú Thọ,509
5249,20677,Xã Quế Long,509
5250,20680,Xã Quế Châu,509
5251,20683,Xã Quế Phong,509
5252,20686,Xã Quế An,509
5253,20689,Xã Quế Minh,509
5254,20695,Thị trấn Thạnh Mỹ,510
5255,20698,Xã Laêê,510
5256,20699,Xã Chơ Chun,510
5257,20701,Xã Zuôich,510
5258,20702,Xã Tà Pơơ,510
5259,20704,Xã La Dêê,510
5260,20705,Xã Đắc Tôi,510
5261,20707,Xã Chà Vàl,510
5262,20710,Xã Tà Bhinh,510
5263,20713,Xã Cà Dy,510
5264,20716,Xã Đắc Pre,510
5265,20719,Xã Đắc Pring,510
5266,20722,Thị trấn Khâm Đức,511
5267,20725,Xã Phước Xuân,511
5268,20728,Xã Phước Hiệp,511
5269,20729,Xã Phước Hòa,511
5270,20731,Xã Phước Đức,511
5271,20734,Xã Phước Năng,511
5272,20737,Xã Phước Mỹ,511
5273,20740,Xã Phước Chánh,511
5274,20743,Xã Phước Công,511
5275,20746,Xã Phước Kim,511
5276,20749,Xã Phước Lộc,511
5277,20752,Xã Phước Thành,511
5278,20764,Xã Quế Thọ,512
5279,20767,Xã Bình Lâm,512
5280,20770,Xã Sông Trà,512
5281,20773,Xã Phước Trà,512
5282,20776,Xã Phước Gia,512
5283,20779,Xã Quế Bình,512
5284,20782,Xã Quế Lưu,512
5285,20785,Xã Thăng Phước,512
5286,20791,Thị trấn Hà Lam,513
5287,20797,Xã Bình Giang,513
5288,20803,Xã Bình Phục,513
5289,20806,Xã Bình Triều,513
5290,20809,Xã Bình Đào,513
5291,20815,Xã Bình Lãnh,513
5292,20818,Xã Bình Trị,513
5293,20821,Xã Bình Định Bắc,513
5294,20822,Xã Bình Định Nam,513
5295,20824,Xã Bình Quý,513
5296,20830,Xã Bình Chánh,513
5297,20833,Xã Bình Tú,513
5298,20836,Xã Bình Sa,513
5299,20839,Xã Bình Hải,513
5300,20842,Xã Bình Quế,513
5301,20851,Xã Bình Nam,513
5302,20854,Thị trấn Tiên Kỳ,514
5303,20860,Xã Tiên Hà,514
5304,20863,Xã Tiên Cẩm,514
5305,20866,Xã Tiên Châu,514
5306,20869,Xã Tiên Lãnh,514
5307,20872,Xã Tiên Ngọc,514
5308,20878,Xã Tiên Cảnh,514
5309,20881,Xã Tiên Mỹ,514
5310,20887,Xã Tiên Thọ,514
5311,20890,Xã Tiên An,514
5312,20893,Xã Tiên Lộc,514
5313,20896,Xã Tiên Lập,514
5314,20899,Thị trấn Trà My,515
5315,20900,Xã Trà Sơn,515
5316,20902,Xã Trà Kót,515
5317,20905,Xã Trà Nú,515
5318,20908,Xã Trà Đông,515
5319,20911,Xã Trà Dương,515
5320,20917,Xã Trà Bui,515
5321,20920,Xã Trà Đốc,515
5322,20923,Xã Trà Tân,515
5323,20926,Xã Trà Giác,515
5324,20929,Xã Trà Giáp,515
5325,20932,Xã Trà Ka,515
5326,20935,Xã Trà Leng,516
5327,20938,Xã Trà Dơn,516
5328,20941,Xã Trà Tập,516
5329,20944,Xã Trà Mai,516
5330,20947,Xã Trà Cang,516
5331,20950,Xã Trà Linh,516
5332,20953,Xã Trà Nam,516
5333,20956,Xã Trà Don,516
5334,20959,Xã Trà Vân,516
5335,20962,Xã Trà Vinh,516
5336,20965,Thị trấn Núi Thành,517
5337,20968,Xã Tam Xuân I,517
5338,20971,Xã Tam Xuân II,517
5339,20980,Xã Tam Thạnh,517
5340,20983,Xã Tam Anh Bắc,517
5341,20984,Xã Tam Anh Nam,517
5342,20986,Xã Tam Hòa,517
5343,20992,Xã Tam Hải,517
5344,21001,Xã Tam Nghĩa,517
5345,21004,Xã Tam Mỹ Tây,517
5346,21005,Xã Tam Mỹ Đông,517
5347,21007,Xã Tam Trà,517
5348,20364,Thị trấn Phú Thịnh,518
5349,20365,Xã Tam Thành,518
5350,20368,Xã Tam An,518
5351,20374,Xã Tam Đàn,518
5352,20377,Xã Tam Lộc,518
5353,20380,Xã Tam Phước,518
5354,20383,Xã Tam Vinh,518
5355,20387,Xã Tam Đại,518
5356,20392,Xã Tam Dân,518
5357,20395,Xã Tam Lãnh,518
5358,20656,Xã Quế Trung,519
5359,20668,Xã Quế Ninh,519
5360,20669,Xã Phước Ninh,519
5361,20671,Xã Quế Lộc,519
5362,20672,Xã Sơn Viên,519
5363,20692,Xã Quế Lâm,519
5364,21016,Phường Quảng Phú,522
5365,21019,Phường Nghĩa Chánh,522
5366,21025,Phường Nguyễn Nghiêm,522
5367,21028,Phường Nghĩa Lộ,522
5368,21031,Phường Chánh Lộ,522
5369,21037,Xã Nghĩa Dõng,522
5370,21172,Phường Trương Quang Trọng,522
5371,21187,Xã Tịnh Hòa,522
5372,21190,Xã Tịnh Kỳ,522
5373,21199,Xã Tịnh Thiện,522
5374,21202,Xã Tịnh Ấn Đông,522
5375,21208,Xã Tịnh Châu,522
5376,21211,Xã Tịnh Khê,522
5377,21214,Xã Tịnh Long,522
5378,21223,Xã Tịnh Ấn Tây,522
5379,21232,Xã Tịnh An,522
5380,21256,Xã Nghĩa Hà,522
5381,21040,Thị Trấn Châu Ổ,524
5382,21046,Xã Bình Thạnh,524
5383,21049,Xã Bình Đông,524
5384,21058,Xã Bình Khương,524
5385,21073,Xã Bình Phước,524
5386,21076,Xã Bình Thới,524
5387,21091,Xã Bình Thanh Tây,524
5388,21097,Xã Bình Thanh Đông,524
5389,21100,Xã Bình Chương,524
5390,21103,Xã Bình Hiệp,524
5391,21106,Xã Bình Mỹ,524
5392,21109,Xã Bình Tân,524
5393,21112,Xã Bình Châu,524
5394,21115,Thị trấn Trà Xuân,525
5395,21121,Xã Trà Thủy,525
5396,21124,Xã Trà Hiệp,525
5397,21127,Xã Trà Bình,525
5398,21130,Xã Trà Phú,525
5399,21133,Xã Trà Lâm,525
5400,21142,Xã Trà Bùi,525
5401,21145,Xã Trà Thanh,526
5402,21148,Xã Trà Khê,526
5403,21151,Xã Trà Quân,526
5404,21154,Xã Trà Phong,526
5405,21157,Xã Trà Lãnh,526
5406,21160,Xã Trà Nham,526
5407,21163,Xã Trà Xinh,526
5408,21166,Xã Trà Thọ,526
5409,21169,Xã Trà Trung,526
5410,21175,Xã Tịnh Thọ,527
5411,21178,Xã Tịnh Trà,527
5412,21181,Xã Tịnh Phong,527
5413,21184,Xã Tịnh Hiệp,527
5414,21193,Xã Tịnh Bình,527
5415,21196,Xã Tịnh Đông,527
5416,21205,Xã Tịnh Bắc,527
5417,21217,Xã Tịnh Sơn,527
5418,21220,Xã Tịnh Hà,527
5419,21226,Xã Tịnh Giang,527
5420,21229,Xã Tịnh Minh,527
5421,21235,Thị trấn La Hà,528
5422,21238,Thị trấn Sông Vệ,528
5423,21250,Xã Nghĩa Kỳ,528
5424,21271,Xã Nghĩa Điền,528
5425,21274,Xã Nghĩa Thương,528
5426,21289,Thị trấn Di Lăng,529
5427,21292,Xã Sơn Hạ,529
5428,21298,Xã Sơn Nham,529
5429,21301,Xã Sơn Bao,529
5430,21304,Xã Sơn Linh,529
5431,21313,Xã Sơn Thượng,529
5432,21316,Xã Sơn Cao,529
5433,21325,Xã Sơn Kỳ,529
5434,21328,Xã Sơn Ba,529
5435,21331,Xã Sơn Bua,530
5436,21334,Xã Sơn Mùa,530
5437,21335,Xã Sơn Liên,530
5438,21337,Xã Sơn Tân,530
5439,21338,Xã Sơn Màu,530
5440,21340,Xã Sơn Dung,530
5441,21343,Xã Sơn Tinh,530
5442,21352,Xã Long Mai,531
5443,21358,Xã Long Môn,531
5444,21361,Xã Long Hiệp,531
5445,21364,Thị trấn Chợ Chùa,532
5446,21367,Xã Hành Thuận,532
5447,21370,Xã Hành Dũng,532
5448,21373,Xã Hành Trung,532
5449,21376,Xã Hành Nhân,532
5450,21379,Xã Hành Đức,532
5451,21382,Xã Hành Minh,532
5452,21385,Xã Hành Phước,532
5453,21388,Xã Hành Thiện,532
5454,21391,Xã Hành Thịnh,532
5455,21394,Xã Hành Tín Tây,532
5456,21397,Xã Hành Tín  Đông,532
5457,21400,Thị trấn Mộ Đức,533
5458,21403,Xã Đức Lợi,533
5459,21409,Xã Đức Nhuận,533
5460,21412,Xã Đức Chánh,533
5461,21415,Xã Đức Hiệp,533
5462,21418,Xã Đức Minh,533
5463,21421,Xã Đức Thạnh,533
5464,21427,Xã Đức Tân,533
5465,21430,Xã Đức Phú,533
5466,21433,Xã Đức Phong,533
5467,21436,Xã Đức Lân,533
5468,21439,Thị trấn Đức Phổ,534
5469,21442,Xã Phổ An,534
5470,21445,Xã Phổ Phong,534
5471,21448,Xã Phổ Thuận,534
5472,21451,Xã Phổ Văn,534
5473,21454,Xã Phổ Quang,534
5474,21457,Xã Phổ Nhơn,534
5475,21460,Xã Phổ Ninh,534
5476,21463,Xã Phổ Minh,534
5477,21466,Xã Phổ Vinh,534
5478,21469,Xã Phổ Hòa,534
5479,21472,Xã Phổ Cường,534
5480,21475,Xã Phổ Khánh,534
5481,21478,Xã Phổ Thạnh,534
5482,21481,Xã Phổ Châu,534
5483,21484,Thị trấn Ba Tơ,535
5484,21487,Xã Ba Điền,535
5485,21490,Xã Ba Vinh,535
5486,21493,Xã Ba Thành,535
5487,21496,Xã Ba Động,535
5488,21499,Xã Ba Dinh,535
5489,21500,Xã Ba Giang,535
5490,21502,Xã Ba Liên,535
5491,21505,Xã Ba Ngạc,535
5492,21508,Xã Ba Khâm,535
5493,21511,Xã Ba Cung,535
5494,21514,Xã Ba Chùa,535
5495,21517,Xã Ba Tiêu,535
5496,21520,Xã Ba Trang,535
5497,21523,Xã Ba Tô,535
5498,21526,Xã Ba Bích,535
5499,21532,Xã Ba Lế,535
5500,21535,Xã Ba Nam,535
5501,21538,Xã Ba Xa,535
5502,21541,Xã An Vĩnh,536
5503,21544,Xã An Hải,536
5504,21550,Phường Nhơn Bình,540
5505,21553,Phường Nhơn Phú,540
5506,21559,Phường Trần Quang Diệu,540
5507,21562,Phường Hải Cảng,540
5508,21568,Phường Thị Nại,540
5509,21577,Phường Ngô Mây,540
5510,21580,Phường Lý Thường Kiệt,540
5511,21592,Phường Nguyễn Văn Cừ,540
5512,21595,Phường Ghềnh Ráng,540
5513,21598,Xã Nhơn Lý,540
5514,21601,Xã Nhơn Hội,540
5515,21604,Xã Nhơn Hải,540
5516,21607,Xã Nhơn Châu,540
5517,21613,Xã An Trung,542
5518,21622,Xã An Toàn,542
5519,21625,Xã An Tân,542
5520,21631,Xã An Quang,542
5521,21634,Xã An Nghĩa,542
5522,21637,Thị trấn  Tam Quan,543
5523,21640,Thị trấn Bồng Sơn,543
5524,21643,Xã Hoài Sơn,543
5525,21646,Xã Hoài Châu Bắc,543
5526,21649,Xã Hoài Châu,543
5527,21652,Xã Hoài Phú,543
5528,21655,Xã Tam Quan Bắc,543
5529,21658,Xã Tam Quan Nam,543
5530,21661,Xã Hoài Hảo,543
5531,21664,Xã Hoài Thanh Tây,543
5532,21667,Xã Hoài Thanh,543
5533,21670,Xã Hoài Hương,543
5534,21673,Xã Hoài Tân,543
5535,21676,Xã Hoài Hải,543
5536,21679,Xã Hoài Xuân,543
5537,21682,Xã Hoài Mỹ,543
5538,21685,Xã Hoài Đức,543
5539,21688,Thị trấn Tăng Bạt Hổ,544
5540,21690,Xã Ân Hảo Tây,544
5541,21691,Xã Ân Hảo Đông,544
5542,21694,Xã Ân Sơn,544
5543,21697,Xã Ân Mỹ,544
5544,21700,Xã Dak Mang,544
5545,21703,Xã Ân Tín,544
5546,21706,Xã Ân Thạnh,544
5547,21709,Xã Ân Phong,544
5548,21712,Xã Ân Đức,544
5549,21715,Xã Ân Hữu,544
5550,21718,Xã Bok Tới,544
5551,21721,Xã Ân Tường Tây,544
5552,21724,Xã Ân Tường Đông,544
5553,21730,Thị trấn Phù Mỹ,545
5554,21733,Thị trấn Bình Dương,545
5555,21739,Xã Mỹ Châu,545
5556,21748,Xã Mỹ Lợi,545
5557,21754,Xã Mỹ Phong,545
5558,21757,Xã Mỹ Trinh,545
5559,21760,Xã Mỹ Thọ,545
5560,21769,Xã Mỹ Chánh,545
5561,21772,Xã Mỹ Quang,545
5562,21775,Xã Mỹ Hiệp,545
5563,21778,Xã Mỹ Tài,545
5564,21781,Xã Mỹ Cát,545
5565,21784,Xã Mỹ Chánh Tây,545
5566,21786,Thị trấn Vĩnh Thạnh,546
5567,21790,Xã Vĩnh Kim,546
5568,21796,Xã Vĩnh Hiệp,546
5569,21804,Xã Vĩnh Thuận,546
5570,21808,Thị trấn Phú Phong,547
5571,21814,Xã Tây Thuận,547
5572,21832,Xã Tây Bình,547
5573,21835,Xã Bình Tường,547
5574,21838,Xã Tây Vinh,547
5575,21844,Xã Tây Xuân,547
5576,21847,Xã Bình Nghi,547
5577,21850,Xã Tây Phú,547
5578,21853,Thị trấn Ngô Mây,548
5579,21856,Xã Cát Sơn,548
5580,21859,Xã Cát Minh,548
5581,21862,Xã Cát Khánh,548
5582,21865,Xã Cát Tài,548
5583,21868,Xã Cát Lâm,548
5584,21871,Xã Cát Hanh,548
5585,21874,Xã Cát Thành,548
5586,21877,Xã Cát Trinh,548
5587,21880,Xã Cát Hải,548
5588,21883,Xã Cát Hiệp,548
5589,21886,Xã Cát Nhơn,548
5590,21889,Xã Cát Hưng,548
5591,21892,Xã Cát Tường,548
5592,21898,Xã Cát Tiến,548
5593,21901,Xã Cát Thắng,548
5594,21904,Xã Cát Chánh,548
5595,21907,Phường Bình Định,549
5596,21910,Phường Đập Đá,549
5597,21913,Xã Nhơn Mỹ,549
5598,21916,Phường Nhơn Thành,549
5599,21919,Xã Nhơn Hạnh,549
5600,21922,Xã Nhơn Hậu,549
5601,21925,Xã Nhơn Phong,549
5602,21928,Xã Nhơn An,549
5603,21931,Xã Nhơn Phúc,549
5604,21934,Phường Nhơn Hưng,549
5605,21937,Xã Nhơn Khánh,549
5606,21940,Xã Nhơn Lộc,549
5607,21943,Phường Nhơn Hòa,549
5608,21946,Xã Nhơn Tân,549
5609,21949,Xã Nhơn Thọ,549
5610,21952,Thị trấn Tuy Phước,550
5611,21955,Thị trấn Diêu Trì,550
5612,21958,Xã Phước Thắng,550
5613,21961,Xã Phước Hưng,550
5614,21964,Xã Phước Quang,550
5615,21970,Xã Phước Sơn,550
5616,21979,Xã Phước Nghĩa,550
5617,21982,Xã Phước Thuận,550
5618,21985,Xã Phước An,550
5619,21994,Thị trấn Vân Canh,551
